date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
29-09-2022,California,State,Total,571,100,561.2857143,100
29-09-2022,California,State,Delta,0,0,0,0
29-09-2022,California,State,Beta,0,0,0,0
29-09-2022,California,State,Lambda,0,0,0,0
29-09-2022,California,State,Mu,0,0,0,0
29-09-2022,California,State,Alpha,0,0,0,0
29-09-2022,California,State,Gamma,0,0,0,0
29-09-2022,California,State,Omicron,570,99.82,556.4285714,99.13463986
30-09-2022,California,State,Omicron,467,99.57,551.1428571,99.15188897
30-09-2022,California,State,Total,469,100,555.8571429,100
30-09-2022,California,State,Gamma,0,0,0,0
30-09-2022,California,State,Other,2,0.43,4.714285714,0.848111025
30-09-2022,California,State,Alpha,0,0,0,0
30-09-2022,California,State,Epsilon,0,0,0,0
30-09-2022,California,State,Beta,0,0,0,0
30-09-2022,California,State,Delta,0,0,0,0
30-09-2022,California,State,Mu,0,0,0,0
30-09-2022,California,State,Lambda,0,0,0,0
01-10-2022,California,State,Alpha,0,0,0,0
01-10-2022,California,State,Beta,0,0,0,0
01-10-2022,California,State,Lambda,0,0,0,0
01-10-2022,California,State,Omicron,373,100,542.4285714,99.19017764
01-10-2022,California,State,Total,373,100,546.8571429,100
01-10-2022,California,State,Gamma,0,0,0,0
01-10-2022,California,State,Mu,0,0,0,0
01-10-2022,California,State,Delta,0,0,0,0
01-10-2022,California,State,Epsilon,0,0,0,0
01-10-2022,California,State,Other,0,0,4.428571429,0.809822362
02-10-2022,California,State,Alpha,0,0,0,0
02-10-2022,California,State,Mu,0,0,0,0
02-10-2022,California,State,Epsilon,0,0,0,0
02-10-2022,California,State,Other,0,0,3.142857143,0.581856652
02-10-2022,California,State,Lambda,0,0,0,0
02-10-2022,California,State,Delta,0,0,0,0
02-10-2022,California,State,Total,300,100,540.1428571,100
02-10-2022,California,State,Omicron,300,100,537,99.41814335
02-10-2022,California,State,Beta,0,0,0,0
02-10-2022,California,State,Gamma,0,0,0,0
03-10-2022,California,State,Gamma,0,0,0,0
03-10-2022,California,State,Lambda,0,0,0,0
03-10-2022,California,State,Delta,0,0,0,0
03-10-2022,California,State,Other,2,0.34,1.285714286,0.256702795
03-10-2022,California,State,Omicron,581,99.66,499.5714286,99.7432972
03-10-2022,California,State,Mu,0,0,0,0
03-10-2022,California,State,Alpha,0,0,0,0
03-10-2022,California,State,Beta,0,0,0,0
03-10-2022,California,State,Total,583,100,500.8571429,100
03-10-2022,California,State,Epsilon,0,0,0,0
04-10-2022,California,State,Total,400,100,467.5714286,100
04-10-2022,California,State,Beta,0,0,0,0
04-10-2022,California,State,Lambda,0,0,0,0
04-10-2022,California,State,Omicron,397,99.25,466.1428571,99.69446991
04-10-2022,California,State,Delta,3,0.75,0.428571429,0.091659028
04-10-2022,California,State,Alpha,0,0,0,0
04-10-2022,California,State,Gamma,0,0,0,0
04-10-2022,California,State,Other,0,0,1,0.213871066
04-10-2022,California,State,Mu,0,0,0,0
04-10-2022,California,State,Epsilon,0,0,0,0
05-10-2022,California,State,Other,1,0.24,0.857142857,0.192616372
05-10-2022,California,State,Epsilon,0,0,0,0
05-10-2022,California,State,Lambda,0,0,0,0
05-10-2022,California,State,Omicron,418,99.76,443.7142857,99.71107544
05-10-2022,California,State,Mu,0,0,0,0
05-10-2022,California,State,Delta,0,0,0.428571429,0.096308186
05-10-2022,California,State,Alpha,0,0,0,0
05-10-2022,California,State,Beta,0,0,0,0
05-10-2022,California,State,Gamma,0,0,0,0
05-10-2022,California,State,Total,419,100,445,100
06-10-2022,California,State,Delta,0,0,0.428571429,0.100840336
06-10-2022,California,State,Alpha,0,0,0,0
06-10-2022,California,State,Mu,0,0,0,0
06-10-2022,California,State,Gamma,0,0,0,0
06-10-2022,California,State,Beta,0,0,0,0
06-10-2022,California,State,Lambda,0,0,0,0
06-10-2022,California,State,Other,2,0.46,1,0.235294118
06-10-2022,California,State,Total,431,100,425,100
06-10-2022,California,State,Omicron,429,99.54,423.5714286,99.66386555
06-10-2022,California,State,Epsilon,0,0,0,0
07-10-2022,California,State,Alpha,0,0,0,0
07-10-2022,California,State,Total,433,100,419.8571429,100
07-10-2022,California,State,Beta,0,0,0,0
07-10-2022,California,State,Gamma,0,0,0,0
07-10-2022,California,State,Epsilon,0,0,0,0
07-10-2022,California,State,Other,3,0.69,1.142857143,0.272201429
07-10-2022,California,State,Lambda,0,0,0,0
07-10-2022,California,State,Omicron,430,99.31,418.2857143,99.62572304
07-10-2022,California,State,Mu,0,0,0,0
07-10-2022,California,State,Delta,0,0,0.428571429,0.102075536
08-10-2022,California,State,Total,264,100,404.2857143,100
08-10-2022,California,State,Lambda,0,0,0,0
08-10-2022,California,State,Other,2,0.76,1.428571429,0.35335689
08-10-2022,California,State,Delta,0,0,0.428571429,0.106007067
08-10-2022,California,State,Gamma,0,0,0,0
08-10-2022,California,State,Mu,0,0,0,0
08-10-2022,California,State,Omicron,262,99.24,402.4285714,99.54063604
08-10-2022,California,State,Beta,0,0,0,0
08-10-2022,California,State,Alpha,0,0,0,0
08-10-2022,California,State,Epsilon,0,0,0,0
09-10-2022,California,State,Alpha,0,0,0,0
09-10-2022,California,State,Other,2,0.68,1.714285714,0.424778761
09-10-2022,California,State,Total,295,100,403.5714286,100
09-10-2022,California,State,Delta,0,0,0.428571429,0.10619469
09-10-2022,California,State,Beta,0,0,0,0
09-10-2022,California,State,Lambda,0,0,0,0
09-10-2022,California,State,Epsilon,0,0,0,0
09-10-2022,California,State,Omicron,293,99.32,401.4285714,99.46902655
09-10-2022,California,State,Gamma,0,0,0,0
09-10-2022,California,State,Mu,0,0,0,0
10-10-2022,California,State,Mu,0,0,0,0
10-10-2022,California,State,Total,443,100,383.5714286,100
10-10-2022,California,State,Beta,0,0,0,0
10-10-2022,California,State,Lambda,0,0,0,0
10-10-2022,California,State,Other,1,0.23,1.571428571,0.409683426
10-10-2022,California,State,Alpha,0,0,0,0
10-10-2022,California,State,Omicron,442,99.77,381.5714286,99.47858473
10-10-2022,California,State,Gamma,0,0,0,0
10-10-2022,California,State,Delta,0,0,0.428571429,0.111731844
10-10-2022,California,State,Epsilon,0,0,0,0
11-10-2022,California,State,Omicron,399,100,381.8571429,99.59016393
11-10-2022,California,State,Gamma,0,0,0,0
11-10-2022,California,State,Alpha,0,0,0,0
11-10-2022,California,State,Total,399,100,383.4285714,100
11-10-2022,California,State,Epsilon,0,0,0,0
11-10-2022,California,State,Delta,0,0,0,0
11-10-2022,California,State,Other,0,0,1.571428571,0.409836066
11-10-2022,California,State,Lambda,0,0,0,0
11-10-2022,California,State,Beta,0,0,0,0
11-10-2022,California,State,Mu,0,0,0,0
12-10-2022,California,State,Omicron,410,99.27,380.7142857,99.51456311
12-10-2022,California,State,Alpha,0,0,0,0
12-10-2022,California,State,Epsilon,0,0,0,0
12-10-2022,California,State,Other,3,0.73,1.857142857,0.485436893
12-10-2022,California,State,Beta,0,0,0,0
12-10-2022,California,State,Lambda,0,0,0,0
12-10-2022,California,State,Mu,0,0,0,0
12-10-2022,California,State,Gamma,0,0,0,0
12-10-2022,California,State,Delta,0,0,0,0
12-10-2022,California,State,Total,413,100,382.5714286,100
13-10-2022,California,State,Beta,0,0,0,0
13-10-2022,California,State,Other,2,0.48,1.857142857,0.487621905
13-10-2022,California,State,Omicron,417,99.52,379,99.51237809
13-10-2022,California,State,Lambda,0,0,0,0
13-10-2022,California,State,Alpha,0,0,0,0
13-10-2022,California,State,Total,419,100,380.8571429,100
13-10-2022,California,State,Delta,0,0,0,0
13-10-2022,California,State,Mu,0,0,0,0
13-10-2022,California,State,Epsilon,0,0,0,0
13-10-2022,California,State,Gamma,0,0,0,0
14-10-2022,California,State,Other,3,0.84,1.857142857,0.50154321
14-10-2022,California,State,Gamma,0,0,0,0
14-10-2022,California,State,Epsilon,0,0,0,0
14-10-2022,California,State,Omicron,356,99.16,368.4285714,99.49845679
14-10-2022,California,State,Alpha,0,0,0,0
14-10-2022,California,State,Beta,0,0,0,0
14-10-2022,California,State,Lambda,0,0,0,0
14-10-2022,California,State,Mu,0,0,0,0
14-10-2022,California,State,Delta,0,0,0,0
14-10-2022,California,State,Total,359,100,370.2857143,100
15-10-2022,California,State,Mu,0,0,0,0
15-10-2022,California,State,Lambda,0,0,0,0
15-10-2022,California,State,Omicron,206,100,360.4285714,99.56590371
15-10-2022,California,State,Beta,0,0,0,0
15-10-2022,California,State,Epsilon,0,0,0,0
15-10-2022,California,State,Total,206,100,362,100
15-10-2022,California,State,Other,0,0,1.571428571,0.43409629
15-10-2022,California,State,Alpha,0,0,0,0
15-10-2022,California,State,Gamma,0,0,0,0
15-10-2022,California,State,Delta,0,0,0,0
16-10-2022,California,State,Epsilon,0,0,0,0
16-10-2022,California,State,Other,0,0,1.285714286,0.371287129
16-10-2022,California,State,Omicron,185,100,345,99.62871287
16-10-2022,California,State,Gamma,0,0,0,0
16-10-2022,California,State,Delta,0,0,0,0
16-10-2022,California,State,Beta,0,0,0,0
16-10-2022,California,State,Lambda,0,0,0,0
16-10-2022,California,State,Mu,0,0,0,0
16-10-2022,California,State,Total,185,100,346.2857143,100
16-10-2022,California,State,Alpha,0,0,0,0
17-10-2022,California,State,Omicron,408,99.51,340.1428571,99.58176495
17-10-2022,California,State,Total,410,100,341.5714286,100
17-10-2022,California,State,Delta,0,0,0,0
17-10-2022,California,State,Other,2,0.49,1.428571429,0.418235048
17-10-2022,California,State,Epsilon,0,0,0,0
17-10-2022,California,State,Beta,0,0,0,0
17-10-2022,California,State,Gamma,0,0,0,0
17-10-2022,California,State,Lambda,0,0,0,0
17-10-2022,California,State,Mu,0,0,0,0
17-10-2022,California,State,Alpha,0,0,0,0
18-10-2022,California,State,Beta,0,0,0,0
18-10-2022,California,State,Mu,0,0,0,0
18-10-2022,California,State,Omicron,380,99.48,337.4285714,99.49452401
18-10-2022,California,State,Epsilon,0,0,0,0
18-10-2022,California,State,Gamma,0,0,0,0
18-10-2022,California,State,Total,382,100,339.1428571,100
18-10-2022,California,State,Lambda,0,0,0,0
18-10-2022,California,State,Alpha,0,0,0,0
18-10-2022,California,State,Other,2,0.52,1.714285714,0.50547599
18-10-2022,California,State,Delta,0,0,0,0
19-10-2022,California,State,Beta,0,0,0,0
19-10-2022,California,State,Other,1,0.22,1.428571429,0.41356493
19-10-2022,California,State,Alpha,0,0,0,0
19-10-2022,California,State,Epsilon,0,0,0,0
19-10-2022,California,State,Gamma,0,0,0,0
19-10-2022,California,State,Lambda,0,0,0,0
19-10-2022,California,State,Delta,0,0,0,0
19-10-2022,California,State,Omicron,456,99.78,344,99.58643507
19-10-2022,California,State,Mu,0,0,0,0
19-10-2022,California,State,Total,457,100,345.4285714,100
20-10-2022,California,State,Mu,0,0,0,0
20-10-2022,California,State,Omicron,331,99.4,331.7142857,99.57118353
20-10-2022,California,State,Delta,0,0,0,0
20-10-2022,California,State,Beta,0,0,0,0
20-10-2022,California,State,Total,333,100,333.1428571,100
20-10-2022,California,State,Epsilon,0,0,0,0
20-10-2022,California,State,Other,2,0.6,1.428571429,0.428816467
20-10-2022,California,State,Gamma,0,0,0,0
20-10-2022,California,State,Alpha,0,0,0,0
20-10-2022,California,State,Lambda,0,0,0,0
21-10-2022,California,State,Omicron,256,100,317.4285714,99.68595783
21-10-2022,California,State,Epsilon,0,0,0,0
21-10-2022,California,State,Total,256,100,318.4285714,100
21-10-2022,California,State,Beta,0,0,0,0
21-10-2022,California,State,Mu,0,0,0,0
21-10-2022,California,State,Gamma,0,0,0,0
21-10-2022,California,State,Lambda,0,0,0,0
21-10-2022,California,State,Delta,0,0,0,0
21-10-2022,California,State,Alpha,0,0,0,0
21-10-2022,California,State,Other,0,0,1,0.314042171
22-10-2022,California,State,Mu,0,0,0,0
22-10-2022,California,State,Lambda,0,0,0,0
22-10-2022,California,State,Epsilon,0,0,0,0
22-10-2022,California,State,Delta,0,0,0,0
22-10-2022,California,State,Total,201,100,317.7142857,100
22-10-2022,California,State,Other,2,1,1.285714286,0.404676259
22-10-2022,California,State,Omicron,199,99,316.4285714,99.59532374
22-10-2022,California,State,Alpha,0,0,0,0
22-10-2022,California,State,Beta,0,0,0,0
22-10-2022,California,State,Gamma,0,0,0,0
23-10-2022,California,State,Lambda,0,0,0,0
23-10-2022,California,State,Gamma,0,0,0,0
23-10-2022,California,State,Mu,0,0,0,0
23-10-2022,California,State,Beta,0,0,0,0
23-10-2022,California,State,Delta,0,0,0,0
23-10-2022,California,State,Total,202,100,320.1428571,100
23-10-2022,California,State,Omicron,200,99.01,318.5714286,99.5091477
23-10-2022,California,State,Epsilon,0,0,0,0
23-10-2022,California,State,Other,2,0.99,1.571428571,0.490852298
23-10-2022,California,State,Alpha,0,0,0,0
24-10-2022,California,State,Gamma,0,0,0,0
24-10-2022,California,State,Total,475,100,329.4285714,100
24-10-2022,California,State,Lambda,0,0,0,0
24-10-2022,California,State,Alpha,0,0,0,0
24-10-2022,California,State,Delta,0,0,0,0
24-10-2022,California,State,Omicron,470,98.95,327.4285714,99.39288812
24-10-2022,California,State,Other,5,1.05,2,0.607111882
24-10-2022,California,State,Beta,0,0,0,0
24-10-2022,California,State,Epsilon,0,0,0,0
24-10-2022,California,State,Mu,0,0,0,0
25-10-2022,California,State,Omicron,361,97.57,324.7142857,99.08456844
25-10-2022,California,State,Beta,0,0,0,0
25-10-2022,California,State,Lambda,0,0,0,0
25-10-2022,California,State,Gamma,0,0,0,0
25-10-2022,California,State,Other,9,2.43,3,0.915431561
25-10-2022,California,State,Total,370,100,327.7142857,100
25-10-2022,California,State,Epsilon,0,0,0,0
25-10-2022,California,State,Mu,0,0,0,0
25-10-2022,California,State,Delta,0,0,0,0
25-10-2022,California,State,Alpha,0,0,0,0
26-10-2022,California,State,Epsilon,0,0,0,0
26-10-2022,California,State,Total,503,100,334.2857143,100
26-10-2022,California,State,Alpha,0,0,0,0
26-10-2022,California,State,Lambda,0,0,0,0
26-10-2022,California,State,Delta,0,0,0,0
26-10-2022,California,State,Mu,0,0,0,0
26-10-2022,California,State,Other,0,0,2.857142857,0.854700855
26-10-2022,California,State,Omicron,503,100,331.4285714,99.14529915
26-10-2022,California,State,Gamma,0,0,0,0
26-10-2022,California,State,Beta,0,0,0,0
27-10-2022,California,State,Epsilon,0,0,0,0
27-10-2022,California,State,Gamma,0,0,0,0
27-10-2022,California,State,Total,411,100,345.4285714,100
27-10-2022,California,State,Omicron,410,99.76,342.7142857,99.21422663
27-10-2022,California,State,Alpha,0,0,0,0
27-10-2022,California,State,Lambda,0,0,0,0
27-10-2022,California,State,Mu,0,0,0,0
27-10-2022,California,State,Other,1,0.24,2.714285714,0.785773366
27-10-2022,California,State,Beta,0,0,0,0
27-10-2022,California,State,Delta,0,0,0,0
28-10-2022,California,State,Total,383,100,363.5714286,100
28-10-2022,California,State,Mu,0,0,0,0
28-10-2022,California,State,Omicron,383,100,360.8571429,99.25343811
28-10-2022,California,State,Lambda,0,0,0,0
28-10-2022,California,State,Other,0,0,2.714285714,0.746561886
28-10-2022,California,State,Gamma,0,0,0,0
28-10-2022,California,State,Beta,0,0,0,0
28-10-2022,California,State,Delta,0,0,0,0
28-10-2022,California,State,Alpha,0,0,0,0
28-10-2022,California,State,Epsilon,0,0,0,0
29-10-2022,California,State,Omicron,348,99.71,382.1428571,99.33160045
29-10-2022,California,State,Alpha,0,0,0,0
29-10-2022,California,State,Epsilon,0,0,0,0
29-10-2022,California,State,Lambda,0,0,0,0
29-10-2022,California,State,Beta,0,0,0,0
29-10-2022,California,State,Gamma,0,0,0,0
29-10-2022,California,State,Other,1,0.29,2.571428571,0.668399554
29-10-2022,California,State,Delta,0,0,0,0
29-10-2022,California,State,Total,349,100,384.7142857,100
29-10-2022,California,State,Mu,0,0,0,0
30-10-2022,California,State,Lambda,0,0,0,0
30-10-2022,California,State,Gamma,0,0,0,0
30-10-2022,California,State,Beta,0,0,0,0
30-10-2022,California,State,Alpha,0,0,0,0
30-10-2022,California,State,Epsilon,0,0,0,0
30-10-2022,California,State,Other,0,0,2.285714286,0.571837026
30-10-2022,California,State,Delta,0,0,0,0
30-10-2022,California,State,Mu,0,0,0,0
30-10-2022,California,State,Total,307,100,399.7142857,100
30-10-2022,California,State,Omicron,307,100,397.4285714,99.42816297
31-10-2022,California,State,Epsilon,0,0,0,0
31-10-2022,California,State,Alpha,0,0,0,0
31-10-2022,California,State,Omicron,565,99.12,411,99.44694089
31-10-2022,California,State,Delta,0,0,0,0
31-10-2022,California,State,Lambda,0,0,0,0
31-10-2022,California,State,Total,570,100,413.2857143,100
31-10-2022,California,State,Gamma,0,0,0,0
31-10-2022,California,State,Mu,0,0,0,0
31-10-2022,California,State,Beta,0,0,0,0
31-10-2022,California,State,Other,5,0.88,2.285714286,0.553059108
01-11-2022,California,State,Mu,0,0,0,0
01-11-2022,California,State,Other,7,1.3,2,0.457366874
01-11-2022,California,State,Delta,0,0,0,0
01-11-2022,California,State,Alpha,0,0,0,0
01-11-2022,California,State,Total,538,100,437.2857143,100
01-11-2022,California,State,Gamma,0,0,0,0
01-11-2022,California,State,Omicron,531,98.7,435.2857143,99.54263313
01-11-2022,California,State,Epsilon,0,0,0,0
01-11-2022,California,State,Beta,0,0,0,0
01-11-2022,California,State,Lambda,0,0,0,0
02-11-2022,California,State,Omicron,499,98.62,434.7142857,99.31462141
02-11-2022,California,State,Mu,0,0,0,0
02-11-2022,California,State,Beta,0,0,0,0
02-11-2022,California,State,Epsilon,0,0,0,0
02-11-2022,California,State,Delta,0,0,0,0
02-11-2022,California,State,Lambda,0,0,0,0
02-11-2022,California,State,Total,506,100,437.7142857,100
02-11-2022,California,State,Other,7,1.38,3,0.68537859
02-11-2022,California,State,Alpha,0,0,0,0
02-11-2022,California,State,Gamma,0,0,0,0
03-11-2022,California,State,Delta,0,0,0,0
03-11-2022,California,State,Alpha,0,0,0,0
03-11-2022,California,State,Lambda,0,0,0,0
03-11-2022,California,State,Other,8,1.27,4,0.85313833
03-11-2022,California,State,Mu,0,0,0,0
03-11-2022,California,State,Epsilon,0,0,0,0
03-11-2022,California,State,Total,629,100,468.8571429,100
03-11-2022,California,State,Beta,0,0,0,0
03-11-2022,California,State,Omicron,621,98.73,464.8571429,99.14686167
03-11-2022,California,State,Gamma,0,0,0,0
04-11-2022,California,State,Omicron,529,98.69,485.7142857,98.98107715
04-11-2022,California,State,Lambda,0,0,0,0
04-11-2022,California,State,Gamma,0,0,0,0
04-11-2022,California,State,Alpha,0,0,0,0
04-11-2022,California,State,Total,536,100,490.7142857,100
04-11-2022,California,State,Mu,0,0,0,0
04-11-2022,California,State,Other,7,1.31,5,1.018922853
04-11-2022,California,State,Delta,0,0,0,0
04-11-2022,California,State,Epsilon,0,0,0,0
04-11-2022,California,State,Beta,0,0,0,0
05-11-2022,California,State,Epsilon,0,0,0,0
